date,line,ridership,ridership_2019,ridership_2018
2020-06-01,55,3122.0,7276.166666666667,6974.666666666667
2020-07-01,55,3451.0,7276.166666666667,6974.666666666667
2020-08-01,55,3669.0,7276.166666666667,6974.666666666667
2020-09-01,55,3752.0,7276.166666666667,6974.666666666667
2021-01-01,55,3460.0,7276.166666666667,6974.666666666667
2021-02-01,55,3980.0,7276.166666666667,6974.666666666667
2019-10-01,550,1491.0,1369.5833333333333,1405.6666666666667
2019-11-01,550,1347.0,1369.5833333333333,1405.6666666666667
2019-12-01,550,1151.0,1369.5833333333333,1405.6666666666667
2019-02-01,550,1347.0,1369.5833333333333,1405.6666666666667
2019-03-01,550,1402.0,1369.5833333333333,1405.6666666666667
2019-04-01,550,1386.0,1369.5833333333333,1405.6666666666667
2019-05-01,550,1427.0,1369.5833333333333,1405.6666666666667
2019-06-01,550,1371.0,1369.5833333333333,1405.6666666666667
2019-07-01,550,1357.0,1369.5833333333333,1405.6666666666667
2019-08-01,550,1423.0,1369.5833333333333,1405.6666666666667
2019-09-01,550,1517.0,1369.5833333333333,1405.6666666666667
2020-01-01,550,1191.0,1369.5833333333333,1405.6666666666667
2020-10-01,550,392.0,1369.5833333333333,1405.6666666666667
2020-11-01,550,386.0,1369.5833333333333,1405.6666666666667
2020-12-01,550,370.0,1369.5833333333333,1405.6666666666667
2020-02-01,550,1273.0,1369.5833333333333,1405.6666666666667
2020-03-01,550,797.0,1369.5833333333333,1405.6666666666667
2020-04-01,550,383.0,1369.5833333333333,1405.6666666666667
2020-05-01,550,368.0,1369.5833333333333,1405.6666666666667
2020-06-01,550,404.0,1369.5833333333333,1405.6666666666667
2020-07-01,550,404.0,1369.5833333333333,1405.6666666666667
2020-08-01,550,388.0,1369.5833333333333,1405.6666666666667
2020-09-01,550,410.0,1369.5833333333333,1405.6666666666667
2021-01-01,550,336.0,1369.5833333333333,1405.6666666666667
2021-02-01,550,369.0,1369.5833333333333,1405.6666666666667
2019-10-01,577,1175.0,874.6666666666666,760.1666666666666
2019-11-01,577,969.0,874.6666666666666,760.1666666666666
2019-12-01,577,687.0,874.6666666666666,760.1666666666666
2019-02-01,577,965.0,874.6666666666666,760.1666666666666
2019-03-01,577,945.0,874.6666666666666,760.1666666666666
2019-04-01,577,917.0,874.6666666666666,760.1666666666666
2019-05-01,577,813.0,874.6666666666666,760.1666666666666
2019-06-01,577,688.0,874.6666666666666,760.1666666666666
2019-07-01,577,665.0,874.6666666666666,760.1666666666666
2019-08-01,577,828.0,874.6666666666666,760.1666666666666
2019-09-01,577,1175.0,874.6666666666666,760.1666666666666
2020-01-01,577,745.0,874.6666666666666,760.1666666666666
2020-10-01,577,271.0,874.6666666666666,760.1666666666666
2020-11-01,577,267.0,874.6666666666666,760.1666666666666
2020-12-01,577,279.0,874.6666666666666,760.1666666666666
2020-02-01,577,973.0,874.6666666666666,760.1666666666666
2020-03-01,577,638.0,874.6666666666666,760.1666666666666
2020-04-01,577,246.0,874.6666666666666,760.1666666666666
2020-05-01,577,231.0,874.6666666666666,760.1666666666666
2020-06-01,577,246.0,874.6666666666666,760.1666666666666
2020-07-01,577,259.0,874.6666666666666,760.1666666666666
2020-08-01,577,273.0,874.6666666666666,760.1666666666666
2020-09-01,577,272.0,874.6666666666666,760.1666666666666
2021-01-01,577,263.0,874.6666666666666,760.1666666666666
2021-02-01,577,278.0,874.6666666666666,760.1666666666666
2019-10-01,60/760,20198.0,18786.333333333332,17770.333333333332
2019-11-01,60/760,17635.0,18786.333333333332,17770.333333333332
2019-12-01,60/760,16299.0,18786.333333333332,17770.333333333332
2019-02-01,60/760,18474.0,18786.333333333332,17770.333333333332
2019-03-01,60/760,18714.0,18786.333333333332,17770.333333333332
2019-04-01,60/760,18943.0,18786.333333333332,17770.333333333332
2019-05-01,60/760,19124.0,18786.333333333332,17770.333333333332
2019-06-01,60/760,20359.0,18786.333333333332,17770.333333333332
2019-07-01,60/760,19157.0,18786.333333333332,17770.333333333332
2019-08-01,60/760,19611.0,18786.333333333332,17770.333333333332
2019-09-01,60/760,20478.0,18786.333333333332,17770.333333333332
2020-01-01,60/760,16728.0,18786.333333333332,17770.333333333332
2020-10-01,60/760,11212.0,18786.333333333332,17770.333333333332
2020-11-01,60/760,11048.0,18786.333333333332,17770.333333333332
2020-12-01,60/760,11162.0,18786.333333333332,17770.333333333332
2020-02-01,60/760,17654.0,18786.333333333332,17770.333333333332
2020-03-01,60/760,12025.0,18786.333333333332,17770.333333333332
2020-04-01,60/760,6486.0,18786.333333333332,17770.333333333332
2020-05-01,60/760,8535.0,18786.333333333332,17770.333333333332
2020-06-01,60/760,9903.0,18786.333333333332,17770.333333333332
2020-07-01,60/760,10465.0,18786.333333333332,17770.333333333332
2020-08-01,60/760,10726.0,18786.333333333332,17770.333333333332
2020-09-01,60/760,11249.0,18786.333333333332,17770.333333333332
2021-01-01,60/760,8804.0,18786.333333333332,17770.333333333332
2021-02-01,60/760,9559.0,18786.333333333332,17770.333333333332
2019-10-01,601,981.0,975.8333333333334,1021.3333333333334
2019-11-01,601,988.0,975.8333333333334,1021.3333333333334
2019-12-01,601,995.0,975.8333333333334,1021.3333333333334
2019-02-01,601,935.0,975.8333333333334,1021.3333333333334
2019-03-01,601,958.0,975.8333333333334,1021.3333333333334
2019-04-01,601,1017.0,975.8333333333334,1021.3333333333334
2019-05-01,601,991.0,975.8333333333334,1021.3333333333334
2019-06-01,601,989.0,975.8333333333334,1021.3333333333334
2019-07-01,601,971.0,975.8333333333334,1021.3333333333334
2019-08-01,601,957.0,975.8333333333334,1021.3333333333334
2019-09-01,601,952.0,975.8333333333334,1021.3333333333334
2020-01-01,601,922.0,975.8333333333334,1021.3333333333334
2020-10-01,601,403.0,975.8333333333334,1021.3333333333334
2020-11-01,601,375.0,975.8333333333334,1021.3333333333334
2020-12-01,601,301.0,975.8333333333334,1021.3333333333334
2020-02-01,601,937.0,975.8333333333334,1021.3333333333334
2020-03-01,601,848.0,975.8333333333334,1021.3333333333334
2020-04-01,601,396.0,975.8333333333334,1021.3333333333334
2020-05-01,601,506.0,975.8333333333334,1021.3333333333334
2020-06-01,601,541.0,975.8333333333334,1021.3333333333334
2020-07-01,601,396.0,975.8333333333334,1021.3333333333334
2020-08-01,601,378.0,975.8333333333334,1021.3333333333334
2020-09-01,601,400.0,975.8333333333334,1021.3333333333334
2021-01-01,601,297.0,975.8333333333334,1021.3333333333334
2021-02-01,601,281.0,975.8333333333334,1021.3333333333334
2019-10-01,602,2017.0,1863.25,1750.4166666666667
2019-11-01,602,1961.0,1863.25,1750.4166666666667
2019-12-01,602,1767.0,1863.25,1750.4166666666667
2019-02-01,602,2077.0,1863.25,1750.4166666666667
2019-03-01,602,1983.0,1863.25,1750.4166666666667
2019-04-01,602,1869.0,1863.25,1750.4166666666667
2019-05-01,602,2014.0,1863.25,1750.4166666666667
2019-06-01,602,1619.0,1863.25,1750.4166666666667
2019-07-01,602,1193.0,1863.25,1750.4166666666667
2019-08-01,602,1942.0,1863.25,1750.4166666666667
2019-09-01,602,2255.0,1863.25,1750.4166666666667
2020-01-01,602,1872.0,1863.25,1750.4166666666667
2020-10-01,602,409.0,1863.25,1750.4166666666667
2020-11-01,602,402.0,1863.25,1750.4166666666667
2020-12-01,602,371.0,1863.25,1750.4166666666667
2020-02-01,602,2135.0,1863.25,1750.4166666666667
2020-03-01,602,1071.0,1863.25,1750.4166666666667
2020-04-01,602,293.0,1863.25,1750.4166666666667
2020-05-01,602,286.0,1863.25,1750.4166666666667
2020-06-01,602,347.0,1863.25,1750.4166666666667
2020-07-01,602,384.0,1863.25,1750.4166666666667
2020-08-01,602,394.0,1863.25,1750.4166666666667
2020-09-01,602,417.0,1863.25,1750.4166666666667
2021-01-01,602,327.0,1863.25,1750.4166666666667
2021-02-01,602,366.0,1863.25,1750.4166666666667
2019-10-01,603,7581.0,7095.75,7035.583333333333
2019-11-01,603,7289.0,7095.75,7035.583333333333
2019-12-01,603,6838.0,7095.75,7035.583333333333
2019-02-01,603,6734.0,7095.75,7035.583333333333
2019-03-01,603,6975.0,7095.75,7035.583333333333
2019-04-01,603,7153.0,7095.75,7035.583333333333
2019-05-01,603,7252.0,7095.75,7035.583333333333
2019-06-01,603,7270.0,7095.75,7035.583333333333
2019-07-01,603,6840.0,7095.75,7035.583333333333
2019-08-01,603,7139.0,7095.75,7035.583333333333
2019-09-01,603,7670.0,7095.75,7035.583333333333
2020-01-01,603,6924.0,7095.75,7035.583333333333
2020-10-01,603,4529.0,7095.75,7035.583333333333
2020-11-01,603,4507.0,7095.75,7035.583333333333
2020-12-01,603,4582.0,7095.75,7035.583333333333
2020-02-01,603,7261.0,7095.75,7035.583333333333
2020-03-01,603,5046.0,7095.75,7035.583333333333
2020-04-01,603,3039.0,7095.75,7035.583333333333
2020-05-01,603,3133.0,7095.75,7035.583333333333
2020-06-01,603,3912.0,7095.75,7035.583333333333
2020-07-01,603,4183.0,7095.75,7035.583333333333
2020-08-01,603,4199.0,7095.75,7035.583333333333
2020-09-01,603,4484.0,7095.75,7035.583333333333
2021-01-01,603,4529.0,7095.75,7035.583333333333
2021-02-01,603,4924.0,7095.75,7035.583333333333
2019-10-01,605,2418.0,2128.8333333333335,2148.5
2019-11-01,605,2165.0,2128.8333333333335,2148.5
2019-12-01,605,2028.0,2128.8333333333335,2148.5
2019-02-01,605,2144.0,2128.8333333333335,2148.5
2019-03-01,605,2228.0,2128.8333333333335,2148.5
2019-04-01,605,2150.0,2128.8333333333335,2148.5
2019-05-01,605,2272.0,2128.8333333333335,2148.5
2019-06-01,605,1950.0,2128.8333333333335,2148.5
2019-07-01,605,1874.0,2128.8333333333335,2148.5
2019-08-01,605,2011.0,2128.8333333333335,2148.5
2019-09-01,605,2399.0,2128.8333333333335,2148.5
2020-01-01,605,2069.0,2128.8333333333335,2148.5
2020-10-01,605,801.0,2128.8333333333335,2148.5
2020-11-01,605,789.0,2128.8333333333335,2148.5
2020-12-01,605,734.0,2128.8333333333335,2148.5
2020-02-01,605,2350.0,2128.8333333333335,2148.5
2020-03-01,605,1682.0,2128.8333333333335,2148.5
2020-04-01,605,718.0,2128.8333333333335,2148.5
2020-05-01,605,684.0,2128.8333333333335,2148.5
2020-06-01,605,744.0,2128.8333333333335,2148.5
2020-07-01,605,696.0,2128.8333333333335,2148.5
2020-08-01,605,730.0,2128.8333333333335,2148.5
2020-09-01,605,794.0,2128.8333333333335,2148.5
2021-01-01,605,680.0,2128.8333333333335,2148.5
2021-02-01,605,749.0,2128.8333333333335,2148.5
2019-10-01,607,62.0,55.416666666666664,58.75
2019-11-01,607,48.0,55.416666666666664,58.75
2019-12-01,607,47.0,55.416666666666664,58.75
2019-02-01,607,57.0,55.416666666666664,58.75
2019-03-01,607,51.0,55.416666666666664,58.75
2019-04-01,607,52.0,55.416666666666664,58.75
2019-05-01,607,71.0,55.416666666666664,58.75
2019-06-01,607,54.0,55.416666666666664,58.75
2019-07-01,607,44.0,55.416666666666664,58.75
2019-08-01,607,52.0,55.416666666666664,58.75
2019-09-01,607,65.0,55.416666666666664,58.75
2020-01-01,607,45.0,55.416666666666664,58.75
2020-10-01,607,30.0,55.416666666666664,58.75
2020-11-01,607,39.0,55.416666666666664,58.75
2020-12-01,607,31.0,55.416666666666664,58.75
2020-02-01,607,54.0,55.416666666666664,58.75
2020-03-01,607,35.0,55.416666666666664,58.75
2020-04-01,607,29.0,55.416666666666664,58.75
2020-05-01,607,21.0,55.416666666666664,58.75
2020-06-01,607,33.0,55.416666666666664,58.75
2020-07-01,607,24.0,55.416666666666664,58.75
2020-08-01,607,24.0,55.416666666666664,58.75
2020-09-01,607,32.0,55.416666666666664,58.75
2019-10-01,611,1589.0,1503.8333333333333,1535.9166666666667
2019-11-01,611,1591.0,1503.8333333333333,1535.9166666666667
2019-12-01,611,1453.0,1503.8333333333333,1535.9166666666667
2019-02-01,611,1479.0,1503.8333333333333,1535.9166666666667
2019-03-01,611,1491.0,1503.8333333333333,1535.9166666666667
2019-04-01,611,1502.0,1503.8333333333333,1535.9166666666667
2019-05-01,611,1548.0,1503.8333333333333,1535.9166666666667
2019-06-01,611,1471.0,1503.8333333333333,1535.9166666666667
2019-07-01,611,1424.0,1503.8333333333333,1535.9166666666667
2019-08-01,611,1510.0,1503.8333333333333,1535.9166666666667
2019-09-01,611,1575.0,1503.8333333333333,1535.9166666666667
2020-01-01,611,1487.0,1503.8333333333333,1535.9166666666667
2020-10-01,611,1073.0,1503.8333333333333,1535.9166666666667
2020-11-01,611,1086.0,1503.8333333333333,1535.9166666666667
2020-12-01,611,1031.0,1503.8333333333333,1535.9166666666667
2020-02-01,611,1588.0,1503.8333333333333,1535.9166666666667
2020-03-01,611,1127.0,1503.8333333333333,1535.9166666666667
2020-04-01,611,642.0,1503.8333333333333,1535.9166666666667
2020-05-01,611,752.0,1503.8333333333333,1535.9166666666667
2020-06-01,611,968.0,1503.8333333333333,1535.9166666666667
2020-07-01,611,998.0,1503.8333333333333,1535.9166666666667
2020-08-01,611,1020.0,1503.8333333333333,1535.9166666666667
2020-09-01,611,1101.0,1503.8333333333333,1535.9166666666667
2021-01-01,611,1068.0,1503.8333333333333,1535.9166666666667
2021-02-01,611,1172.0,1503.8333333333333,1535.9166666666667
2019-10-01,612,1215.0,1130.5,1164.8333333333333
2019-11-01,612,1136.0,1130.5,1164.8333333333333
2019-12-01,612,1002.0,1130.5,1164.8333333333333
2019-02-01,612,1088.0,1130.5,1164.8333333333333
2019-03-01,612,1153.0,1130.5,1164.8333333333333
2019-04-01,612,1175.0,1130.5,1164.8333333333333
2019-05-01,612,1181.0,1130.5,1164.8333333333333
2019-06-01,612,1157.0,1130.5,1164.8333333333333
2019-07-01,612,1101.0,1130.5,1164.8333333333333
2019-08-01,612,1136.0,1130.5,1164.8333333333333
2019-09-01,612,1196.0,1130.5,1164.8333333333333
2020-01-01,612,1071.0,1130.5,1164.8333333333333
2020-10-01,612,784.0,1130.5,1164.8333333333333
2020-11-01,612,774.0,1130.5,1164.8333333333333
2020-12-01,612,753.0,1130.5,1164.8333333333333
2020-02-01,612,1143.0,1130.5,1164.8333333333333
2020-03-01,612,780.0,1130.5,1164.8333333333333
2020-04-01,612,444.0,1130.5,1164.8333333333333
2020-05-01,612,520.0,1130.5,1164.8333333333333
2020-06-01,612,684.0,1130.5,1164.8333333333333
2020-07-01,612,735.0,1130.5,1164.8333333333333
2020-08-01,612,775.0,1130.5,1164.8333333333333
2020-09-01,612,776.0,1130.5,1164.8333333333333
2019-10-01,62,4418.0,4162.75,4108.416666666667
2019-11-01,62,4170.0,4162.75,4108.416666666667
2019-12-01,62,3871.0,4162.75,4108.416666666667
2019-02-01,62,4034.0,4162.75,4108.416666666667
2019-03-01,62,4056.0,4162.75,4108.416666666667
2019-04-01,62,4220.0,4162.75,4108.416666666667
2019-05-01,62,4238.0,4162.75,4108.416666666667
2019-06-01,62,4221.0,4162.75,4108.416666666667
2019-07-01,62,4209.0,4162.75,4108.416666666667
2019-08-01,62,4297.0,4162.75,4108.416666666667
2019-09-01,62,4360.0,4162.75,4108.416666666667
2020-01-01,62,3975.0,4162.75,4108.416666666667
2020-10-01,62,2323.0,4162.75,4108.416666666667
2020-11-01,62,2336.0,4162.75,4108.416666666667
2020-12-01,62,2049.0,4162.75,4108.416666666667
2020-02-01,62,3972.0,4162.75,4108.416666666667
2020-03-01,62,2814.0,4162.75,4108.416666666667
2020-04-01,62,1491.0,4162.75,4108.416666666667
2020-05-01,62,1434.0,4162.75,4108.416666666667
2020-06-01,62,1743.0,4162.75,4108.416666666667
2020-07-01,62,1983.0,4162.75,4108.416666666667
2020-08-01,62,2079.0,4162.75,4108.416666666667
2020-09-01,62,2204.0,4162.75,4108.416666666667
2021-01-01,62,1994.0,4162.75,4108.416666666667
2021-02-01,62,2160.0,4162.75,4108.416666666667
2019-10-01,625,302.0,306.3333333333333,358.1666666666667
2019-11-01,625,289.0,306.3333333333333,358.1666666666667
2019-12-01,625,254.0,306.3333333333333,358.1666666666667
2019-02-01,625,324.0,306.3333333333333,358.1666666666667
2019-03-01,625,297.0,306.3333333333333,358.1666666666667
2019-04-01,625,321.0,306.3333333333333,358.1666666666667
2019-05-01,625,334.0,306.3333333333333,358.1666666666667
2019-06-01,625,321.0,306.3333333333333,358.1666666666667
2019-07-01,625,330.0,306.3333333333333,358.1666666666667
2019-08-01,625,289.0,306.3333333333333,358.1666666666667
2019-09-01,625,301.0,306.3333333333333,358.1666666666667
2020-01-01,625,272.0,306.3333333333333,358.1666666666667
2020-10-01,625,70.0,306.3333333333333,358.1666666666667
2020-11-01,625,61.0,306.3333333333333,358.1666666666667
2020-12-01,625,62.0,306.3333333333333,358.1666666666667
2020-02-01,625,255.0,306.3333333333333,358.1666666666667
2020-03-01,625,220.0,306.3333333333333,358.1666666666667
2020-04-01,625,84.0,306.3333333333333,358.1666666666667
2020-05-01,625,61.0,306.3333333333333,358.1666666666667
2020-06-01,625,66.0,306.3333333333333,358.1666666666667
2020-07-01,625,51.0,306.3333333333333,358.1666666666667
2020-08-01,625,63.0,306.3333333333333,358.1666666666667
2020-09-01,625,57.0,306.3333333333333,358.1666666666667
2019-10-01,66,11221.0,10711.666666666666,11083.833333333334
2019-11-01,66,10442.0,10711.666666666666,11083.833333333334
2019-12-01,66,9893.0,10711.666666666666,11083.833333333334
2019-02-01,66,10603.0,10711.666666666666,11083.833333333334
2019-03-01,66,10926.0,10711.666666666666,11083.833333333334
2019-04-01,66,11032.0,10711.666666666666,11083.833333333334
2019-05-01,66,11110.0,10711.666666666666,11083.833333333334
2019-06-01,66,11020.0,10711.666666666666,11083.833333333334
2019-07-01,66,10445.0,10711.666666666666,11083.833333333334
2019-08-01,66,10552.0,10711.666666666666,11083.833333333334
2019-09-01,66,11257.0,10711.666666666666,11083.833333333334
2020-01-01,66,9848.0,10711.666666666666,11083.833333333334
2020-10-01,66,9865.0,10711.666666666666,11083.833333333334
2020-11-01,66,10637.0,10711.666666666666,11083.833333333334
2020-12-01,66,8714.0,10711.666666666666,11083.833333333334
2020-02-01,66,10319.0,10711.666666666666,11083.833333333334
2020-03-01,66,7257.0,10711.666666666666,11083.833333333334
2020-04-01,66,3679.0,10711.666666666666,11083.833333333334
2020-05-01,66,4916.0,10711.666666666666,11083.833333333334
2020-06-01,66,6211.0,10711.666666666666,11083.833333333334
2020-07-01,66,8112.0,10711.666666666666,11083.833333333334
2020-08-01,66,8658.0,10711.666666666666,11083.833333333334
2020-09-01,66,9800.0,10711.666666666666,11083.833333333334
2021-01-01,66,7735.0,10711.666666666666,11083.833333333334
2021-02-01,66,8439.0,10711.666666666666,11083.833333333334
2019-10-01,665,819.0,644.6666666666666,657.75
2019-11-01,665,699.0,644.6666666666666,657.75
2019-12-01,665,594.0,644.6666666666666,657.75
2019-02-01,665,652.0,644.6666666666666,657.75
2019-03-01,665,682.0,644.6666666666666,657.75
2019-04-01,665,619.0,644.6666666666666,657.75
2019-05-01,665,626.0,644.6666666666666,657.75
2019-06-01,665,528.0,644.6666666666666,657.75
2019-07-01,665,504.0,644.6666666666666,657.75
2019-08-01,665,638.0,644.6666666666666,657.75
2019-09-01,665,849.0,644.6666666666666,657.75
2020-01-01,665,572.0,644.6666666666666,657.75
2020-10-01,665,140.0,644.6666666666666,657.75
2020-11-01,665,144.0,644.6666666666666,657.75
2020-12-01,665,144.0,644.6666666666666,657.75
2020-02-01,665,759.0,644.6666666666666,657.75
2020-03-01,665,480.0,644.6666666666666,657.75
2020-04-01,665,142.0,644.6666666666666,657.75
2020-05-01,665,118.0,644.6666666666666,657.75
2020-06-01,665,137.0,644.6666666666666,657.75
2020-07-01,665,137.0,644.6666666666666,657.75
2020-08-01,665,144.0,644.6666666666666,657.75
2020-09-01,665,150.0,644.6666666666666,657.75
2021-01-01,665,133.0,644.6666666666666,657.75
2021-02-01,665,140.0,644.6666666666666,657.75
2019-10-01,68,5780.0,5175.083333333333,5188.083333333333
2019-11-01,68,5337.0,5175.083333333333,5188.083333333333
2019-12-01,68,4885.0,5175.083333333333,5188.083333333333
2019-02-01,68,4865.0,5175.083333333333,5188.083333333333
2019-03-01,68,5090.0,5175.083333333333,5188.083333333333
2019-04-01,68,5134.0,5175.083333333333,5188.083333333333
2019-05-01,68,5105.0,5175.083333333333,5188.083333333333
2019-06-01,68,4969.0,5175.083333333333,5188.083333333333
2019-07-01,68,5173.0,5175.083333333333,5188.083333333333
2019-08-01,68,5385.0,5175.083333333333,5188.083333333333
2019-09-01,68,5998.0,5175.083333333333,5188.083333333333
2020-01-01,68,5036.0,5175.083333333333,5188.083333333333
2020-10-01,68,2966.0,5175.083333333333,5188.083333333333
2020-11-01,68,3058.0,5175.083333333333,5188.083333333333
2020-12-01,68,2577.0,5175.083333333333,5188.083333333333
2020-02-01,68,5431.0,5175.083333333333,5188.083333333333
2020-03-01,68,3496.0,5175.083333333333,5188.083333333333
2020-04-01,68,1580.0,5175.083333333333,5188.083333333333
2020-05-01,68,1998.0,5175.083333333333,5188.083333333333
2020-06-01,68,2526.0,5175.083333333333,5188.083333333333
2020-07-01,68,2573.0,5175.083333333333,5188.083333333333
2020-08-01,68,2664.0,5175.083333333333,5188.083333333333
2020-09-01,68,2802.0,5175.083333333333,5188.083333333333
2021-01-01,68,2064.0,5175.083333333333,5188.083333333333
2021-02-01,68,2654.0,5175.083333333333,5188.083333333333
2019-10-01,685,612.0,488.5,494.0
2019-11-01,685,542.0,488.5,494.0
2019-12-01,685,454.0,488.5,494.0
2019-02-01,685,453.0,488.5,494.0
2019-03-01,685,545.0,488.5,494.0
2019-04-01,685,505.0,488.5,494.0
2019-05-01,685,547.0,488.5,494.0
2019-06-01,685,451.0,488.5,494.0
2019-07-01,685,392.0,488.5,494.0
2019-08-01,685,374.0,488.5,494.0
2019-09-01,685,593.0,488.5,494.0
2020-01-01,685,431.0,488.5,494.0
2020-10-01,685,152.0,488.5,494.0
2020-11-01,685,139.0,488.5,494.0
2020-12-01,685,141.0,488.5,494.0
2020-02-01,685,509.0,488.5,494.0
2020-03-01,685,389.0,488.5,494.0
2020-04-01,685,168.0,488.5,494.0
2020-05-01,685,131.0,488.5,494.0
2020-06-01,685,141.0,488.5,494.0
2020-07-01,685,126.0,488.5,494.0
2020-08-01,685,135.0,488.5,494.0
2020-09-01,685,134.0,488.5,494.0
2021-01-01,685,121.0,488.5,494.0
2021-02-01,685,128.0,488.5,494.0
2019-10-01,687,1306.0,1178.5833333333333,1238.5833333333333
2019-11-01,687,1197.0,1178.5833333333333,1238.5833333333333
2019-12-01,687,1067.0,1178.5833333333333,1238.5833333333333
2019-02-01,687,1152.0,1178.5833333333333,1238.5833333333333
2019-03-01,687,1214.0,1178.5833333333333,1238.5833333333333
2019-04-01,687,1244.0,1178.5833333333333,1238.5833333333333
2019-05-01,687,1203.0,1178.5833333333333,1238.5833333333333
2019-06-01,687,1145.0,1178.5833333333333,1238.5833333333333
2019-07-01,687,1090.0,1178.5833333333333,1238.5833333333333
2019-08-01,687,1157.0,1178.5833333333333,1238.5833333333333
2019-09-01,687,1290.0,1178.5833333333333,1238.5833333333333
2020-01-01,687,1067.0,1178.5833333333333,1238.5833333333333
2020-10-01,687,394.0,1178.5833333333333,1238.5833333333333
2020-11-01,687,428.0,1178.5833333333333,1238.5833333333333
2020-12-01,687,442.0,1178.5833333333333,1238.5833333333333
2020-02-01,687,1192.0,1178.5833333333333,1238.5833333333333
2020-03-01,687,853.0,1178.5833333333333,1238.5833333333333
2020-04-01,687,380.0,1178.5833333333333,1238.5833333333333
2020-05-01,687,318.0,1178.5833333333333,1238.5833333333333
2020-06-01,687,363.0,1178.5833333333333,1238.5833333333333
2020-07-01,687,437.0,1178.5833333333333,1238.5833333333333
2020-08-01,687,417.0,1178.5833333333333,1238.5833333333333
2020-09-01,687,409.0,1178.5833333333333,1238.5833333333333
2021-01-01,687,347.0,1178.5833333333333,1238.5833333333333
2021-02-01,687,390.0,1178.5833333333333,1238.5833333333333
2019-10-01,70,9774.0,9415.083333333334,9650.5
2019-11-01,70,9070.0,9415.083333333334,9650.5
2019-12-01,70,8600.0,9415.083333333334,9650.5
2019-02-01,70,9293.0,9415.083333333334,9650.5
2019-03-01,70,9786.0,9415.083333333334,9650.5
2019-04-01,70,9779.0,9415.083333333334,9650.5
2019-05-01,70,9640.0,9415.083333333334,9650.5
2019-06-01,70,9505.0,9415.083333333334,9650.5
2019-07-01,70,9102.0,9415.083333333334,9650.5
2019-08-01,70,9480.0,9415.083333333334,9650.5
2019-09-01,70,9812.0,9415.083333333334,9650.5
2020-01-01,70,8804.0,9415.083333333334,9650.5
2020-10-01,70,4788.0,9415.083333333334,9650.5
2020-11-01,70,4730.0,9415.083333333334,9650.5
2020-12-01,70,4407.0,9415.083333333334,9650.5
2020-02-01,70,8837.0,9415.083333333334,9650.5
2020-03-01,70,5465.0,9415.083333333334,9650.5
2020-04-01,70,2549.0,9415.083333333334,9650.5
2020-05-01,70,3367.0,9415.083333333334,9650.5
2020-06-01,70,4082.0,9415.083333333334,9650.5
2020-07-01,70,4391.0,9415.083333333334,9650.5
2020-08-01,70,4500.0,9415.083333333334,9650.5
2020-09-01,70,4698.0,9415.083333333334,9650.5
2021-01-01,70,4148.0,9415.083333333334,9650.5
2021-02-01,70,4676.0,9415.083333333334,9650.5
2019-10-01,704,11029.0,10333.916666666666,10329.666666666666
2019-11-01,704,10198.0,10333.916666666666,10329.666666666666
2019-12-01,704,9706.0,10333.916666666666,10329.666666666666
2019-02-01,704,9869.0,10333.916666666666,10329.666666666666
2019-03-01,704,10190.0,10333.916666666666,10329.666666666666
2019-04-01,704,10266.0,10333.916666666666,10329.666666666666
2019-05-01,704,10566.0,10333.916666666666,10329.666666666666
2019-06-01,704,10324.0,10333.916666666666,10329.666666666666
2019-07-01,704,10412.0,10333.916666666666,10329.666666666666
2019-08-01,704,10927.0,10333.916666666666,10329.666666666666
2019-09-01,704,11154.0,10333.916666666666,10329.666666666666
2020-01-01,704,10025.0,10333.916666666666,10329.666666666666
2020-10-01,704,4269.0,10333.916666666666,10329.666666666666
2020-11-01,704,4173.0,10333.916666666666,10329.666666666666
2020-12-01,704,3604.0,10333.916666666666,10329.666666666666
2020-02-01,704,10727.0,10333.916666666666,10329.666666666666
2020-03-01,704,6889.0,10333.916666666666,10329.666666666666
2020-04-01,704,3080.0,10333.916666666666,10329.666666666666
2020-05-01,704,3138.0,10333.916666666666,10329.666666666666
2020-06-01,704,3884.0,10333.916666666666,10329.666666666666
2020-07-01,704,4010.0,10333.916666666666,10329.666666666666
2020-08-01,704,4238.0,10333.916666666666,10329.666666666666
2020-09-01,704,4423.0,10333.916666666666,10329.666666666666
2021-01-01,704,2989.0,10333.916666666666,10329.666666666666
2021-02-01,704,3882.0,10333.916666666666,10329.666666666666
2019-10-01,71,1717.0,1526.0833333333333,1517.1666666666667
2019-11-01,71,1524.0,1526.0833333333333,1517.1666666666667
2019-12-01,71,1309.0,1526.0833333333333,1517.1666666666667
2019-02-01,71,1582.0,1526.0833333333333,1517.1666666666667
2019-03-01,71,1618.0,1526.0833333333333,1517.1666666666667
2019-04-01,71,1550.0,1526.0833333333333,1517.1666666666667
2019-05-01,71,1526.0,1526.0833333333333,1517.1666666666667
2019-06-01,71,1380.0,1526.0833333333333,1517.1666666666667
2019-07-01,71,1392.0,1526.0833333333333,1517.1666666666667
2019-08-01,71,1543.0,1526.0833333333333,1517.1666666666667
2019-09-01,71,1785.0,1526.0833333333333,1517.1666666666667
2020-01-01,71,1432.0,1526.0833333333333,1517.1666666666667
2020-10-01,71,451.0,1526.0833333333333,1517.1666666666667
2020-11-01,71,417.0,1526.0833333333333,1517.1666666666667
